Operation_ID,Customer_ID,Order_Date,Delivery_Date,Delivery_Status,Order_Status,Inventory_Used
42148,43147,2/17/2021,7/3/2020,Delivered,Completed,30
42149,43148,1/29/2020,10/15/2022,Delivered,Processing,25
42150,43149,6/5/2023,6/26/2020,Delivered,Completed,26
42151,43150,5/13/2022,10/12/2022,Delivered,Completed,24
42152,43151,1/30/2022,4/15/2021,Delivered,Completed,27
42153,43152,3/22/2020,5/16/2021,Delivered,Completed,27
42154,43153,3/13/2020,9/12/2023,Delivered,Completed,37
42155,43154,9/8/2021,5/11/2022,Delivered,Completed,28
42156,43155,3/12/2020,9/14/2022,Delivered,Completed,24
42157,43156,8/6/2020,6/13/2022,Delivered,Completed,20
42158,43157,6/23/2020,8/14/2022,Delivered,Completed,34
42159,43158,6/9/2022,7/20/2021,Delivered,Processing,29
42160,43159,8/30/2021,8/25/2022,Delivered,Completed,33
42161,43160,12/20/2021,9/3/2021,Cancelled,Completed,30
42162,43161,12/9/2022,10/21/2020,Pending,Completed,36
42163,43162,7/15/2020,1/12/2021,Delivered,Completed,28
42164,43163,7/9/2022,11/9/2021,Delivered,Completed,32
42165,43164,7/16/2023,6/22/2021,Delivered,Completed,27
42166,43165,6/22/2023,3/31/2021,Delivered,Completed,32
42167,43166,7/13/2022,4/27/2021,Delivered,Completed,37
42168,43167,11/30/2022,12/28/2021,Delivered,Completed,30
42169,43168,9/22/2020,7/28/2022,Delivered,Completed,34
42170,43169,9/19/2020,9/4/2022,Pending,Completed,34
42171,43170,4/18/2023,6/20/2021,Delivered,Completed,21
42172,43171,7/13/2021,1/20/2022,Delivered,Completed,30
42173,43172,12/25/2023,5/21/2021,Pending,Completed,27
42174,43173,9/7/2020,4/11/2023,Delivered,Completed,38
42175,43174,7/17/2021,12/11/2023,Cancelled,Completed,36
42176,43175,2/9/2020,6/24/2022,Delivered,Processing,35
42177,43176,5/17/2022,6/14/2022,Delivered,Completed,39
42178,43177,6/24/2020,12/3/2022,Delivered,Completed,29
42179,43178,11/9/2020,3/22/2022,Delivered,Completed,25
42180,43179,11/6/2023,9/19/2021,Delivered,Completed,28
42181,43180,2/20/2021,12/2/2022,Delivered,Completed,37
42182,43181,7/15/2023,3/17/2023,Delivered,Failed,33
42183,43182,6/18/2020,11/12/2020,Delivered,Completed,31
42184,43183,7/8/2021,6/9/2020,Delivered,Completed,35
42185,43184,12/20/2023,4/23/2023,Delivered,Completed,36
42186,43185,11/6/2020,5/7/2020,Delivered,Completed,47
42187,43186,6/13/2021,4/24/2023,Delivered,Completed,29
42188,43187,7/1/2020,11/19/2023,Delivered,Failed,31
42189,43188,12/25/2023,5/20/2020,Delivered,Completed,31
42190,43189,4/27/2021,6/15/2021,Delivered,Completed,27
42191,43190,2/15/2020,5/24/2020,Delivered,Completed,31
42192,43191,5/4/2021,5/19/2021,Delivered,Completed,33
42193,43192,11/22/2022,11/1/2021,Delivered,Completed,36
42194,43193,4/4/2023,1/20/2023,Delivered,Completed,23
42195,43194,9/5/2022,1/22/2021,Delivered,Completed,29
42196,43195,6/28/2022,3/28/2022,Delivered,Completed,27
42197,43196,4/7/2021,11/20/2021,Delivered,Processing,28
42198,43197,8/8/2020,6/23/2022,Delivered,Processing,25
42199,43198,11/26/2020,5/27/2023,Delivered,Completed,32
42200,43199,2/28/2022,7/2/2023,Delivered,Completed,34
42201,43200,12/13/2021,3/15/2020,Delivered,Failed,32
42202,43201,2/19/2020,6/12/2023,Delivered,Completed,25
42203,43202,4/24/2020,12/2/2023,Returned,Completed,23
42204,43203,7/15/2022,6/4/2020,Delivered,Completed,28
42205,43204,11/23/2023,4/17/2022,Delivered,Completed,30
42206,43205,11/4/2021,3/1/2020,Pending,Completed,31
42207,43206,8/25/2021,10/29/2021,Delivered,Completed,26
42208,43207,3/25/2020,5/2/2022,Pending,Completed,34
42209,43208,5/5/2022,7/19/2020,Delivered,Completed,23
42210,43209,4/14/2021,6/3/2023,Delivered,Completed,23
42211,43210,8/9/2020,9/17/2021,Delivered,Processing,24
42212,43211,9/20/2020,12/3/2021,Delivered,Completed,28
42213,43212,11/8/2020,9/28/2022,Delivered,Completed,34
42214,43213,11/1/2021,6/5/2023,Delivered,Completed,33
42215,43214,12/7/2021,12/18/2021,Delivered,Completed,31
42216,43215,7/9/2023,7/28/2020,Delivered,Completed,38
42217,43216,11/13/2021,4/21/2020,Delivered,Completed,33
42218,43217,7/16/2020,7/24/2022,Delivered,Completed,32
42219,43218,9/8/2020,3/29/2023,Delivered,Completed,30
42220,43219,3/22/2023,6/2/2020,Delivered,Completed,27
42221,43220,8/9/2022,1/23/2022,Delivered,Processing,36
42222,43221,12/15/2020,12/1/2022,Pending,Completed,29
42223,43222,4/28/2022,1/28/2020,Delivered,Completed,40
42224,43223,3/15/2021,6/18/2023,Delivered,Completed,34
42225,43224,7/22/2020,3/28/2021,Delivered,Completed,34
42226,43225,6/20/2022,12/7/2023,Delivered,Completed,26
42227,43226,9/29/2023,11/13/2021,Pending,Completed,37
42228,43227,12/18/2020,12/27/2022,Delivered,Completed,36
42229,43228,11/25/2023,12/4/2021,Delivered,Completed,28
42230,43229,6/25/2022,3/6/2021,Delivered,Completed,28
42231,43230,10/10/2020,12/20/2022,Delivered,Completed,28
42232,43231,1/30/2020,7/9/2020,Delivered,Completed,30
42233,43232,3/5/2022,2/18/2022,Delivered,Completed,29
42234,43233,1/20/2022,7/18/2020,Delivered,Completed,25
42235,43234,8/5/2023,12/28/2020,Delivered,Completed,24
42236,43235,12/20/2021,7/27/2022,Delivered,Completed,27
42237,43236,9/3/2020,7/1/2022,Delivered,Completed,27
42238,43237,7/1/2023,10/27/2023,Delivered,Processing,41
42239,43238,8/29/2021,3/11/2023,Delivered,Completed,37
42240,43239,4/3/2023,10/28/2020,Pending,Failed,32
42241,43240,10/11/2022,5/16/2020,Delivered,Completed,22
42242,43241,3/5/2021,11/7/2021,Delivered,Completed,31
42243,43242,11/1/2022,8/11/2022,Delivered,Completed,25
42244,43243,4/17/2022,7/1/2022,Delivered,Completed,40
42245,43244,2/3/2021,11/22/2021,Delivered,Completed,27
42246,43245,5/19/2022,3/16/2023,Pending,Processing,27
42247,43246,10/20/2020,2/19/2023,Delivered,Completed,30
42248,43247,12/16/2023,8/18/2020,Delivered,Completed,22
42249,43248,4/19/2020,1/2/2020,Delivered,Processing,23
42250,43249,11/21/2020,2/20/2023,Delivered,Completed,36
42251,43250,5/30/2022,8/20/2021,Delivered,Completed,23
42252,43251,7/11/2020,9/3/2023,Pending,Completed,18
42253,43252,2/12/2021,1/18/2023,Delivered,Completed,24
42254,43253,2/14/2023,12/25/2022,Delivered,Completed,23
42255,43254,3/27/2022,7/29/2022,Returned,Completed,29
42256,43255,9/2/2022,9/15/2023,Delivered,Completed,26
42257,43256,9/4/2023,11/12/2022,Delivered,Completed,34
42258,43257,11/27/2023,4/2/2023,Delivered,Processing,32
42259,43258,10/25/2020,10/23/2022,Delivered,Processing,37
42260,43259,10/25/2021,8/13/2022,Delivered,Completed,34
42261,43260,1/6/2021,1/24/2020,Delivered,Completed,35
42262,43261,9/13/2023,11/15/2022,Delivered,Completed,30
42263,43262,1/23/2023,12/9/2021,Delivered,Completed,30
42264,43263,1/23/2021,11/15/2020,Delivered,Completed,28
42265,43264,8/16/2020,2/2/2023,Delivered,Completed,32
42266,43265,2/8/2023,11/27/2023,Delivered,Completed,31
42267,43266,6/28/2022,6/14/2023,Delivered,Processing,26
42268,43267,11/22/2023,3/18/2022,Delivered,Completed,32
42269,43268,3/5/2020,5/19/2021,Delivered,Completed,29
42270,43269,8/9/2021,9/2/2022,Delivered,Completed,35
42271,43270,1/30/2022,9/18/2021,Delivered,Completed,36
42272,43271,4/26/2020,4/4/2022,Delivered,Completed,32
42273,43272,12/26/2023,8/24/2021,Delivered,Completed,27
42274,43273,2/4/2021,9/12/2020,Delivered,Completed,33
42275,43274,10/15/2022,2/11/2022,Delivered,Processing,26
42276,43275,12/10/2023,5/10/2023,Cancelled,Completed,37
42277,43276,8/21/2021,6/16/2020,Delivered,Completed,32
42278,43277,4/21/2020,3/27/2022,Delivered,Completed,35
42279,43278,4/12/2021,12/2/2020,Delivered,Completed,27
42280,43279,6/3/2021,10/12/2021,Pending,Completed,41
42281,43280,9/6/2022,8/14/2021,Delivered,Completed,30
42282,43281,2/13/2022,2/1/2022,Delivered,Completed,33
42283,43282,3/24/2021,6/29/2021,Delivered,Completed,28
42284,43283,2/1/2021,5/26/2021,Delivered,Failed,36
42285,43284,9/9/2021,3/21/2022,Delivered,Completed,28
42286,43285,7/20/2022,7/30/2023,Delivered,Completed,26
42287,43286,12/20/2021,1/27/2020,Pending,Completed,27
42288,43287,12/12/2023,3/17/2022,Pending,Completed,30
42289,43288,5/7/2023,1/13/2023,Pending,Completed,28
42290,43289,9/13/2023,5/20/2021,Delivered,Completed,37
42291,43290,9/3/2021,10/14/2022,Delivered,Completed,26
42292,43291,12/11/2023,8/20/2020,Delivered,Completed,38
42293,43292,5/7/2023,12/10/2023,Delivered,Completed,27
42294,43293,3/1/2021,6/3/2023,Delivered,Completed,29
42295,43294,2/28/2021,11/22/2022,Delivered,Completed,22
42296,43295,3/29/2021,9/21/2023,Delivered,Processing,27
42297,43296,5/17/2020,3/17/2021,Pending,Completed,19
42298,43297,6/10/2022,12/28/2023,Delivered,Completed,33
42299,43298,5/19/2023,7/9/2022,Pending,Completed,32
42300,43299,4/18/2022,12/19/2021,Pending,Completed,26
42301,43300,1/20/2022,1/16/2022,Delivered,Completed,32
42302,43301,2/21/2020,1/16/2021,Delivered,Completed,13
42303,43302,4/14/2021,3/29/2020,Delivered,Completed,31
42304,43303,2/18/2023,4/27/2022,Delivered,Completed,32
42305,43304,12/22/2020,2/21/2023,Delivered,Completed,30
42306,43305,9/14/2023,7/2/2021,Delivered,Completed,33
42307,43306,2/6/2020,2/2/2021,Returned,Completed,26
42308,43307,10/11/2021,4/20/2022,Delivered,Completed,19
42309,43308,11/12/2020,10/15/2021,Delivered,Completed,27
42310,43309,10/14/2022,7/23/2020,Delivered,Completed,32
42311,43310,4/28/2020,2/27/2022,Delivered,Completed,37
42312,43311,1/19/2020,4/6/2023,Delivered,Completed,29
42313,43312,9/30/2023,8/2/2020,Delivered,Processing,31
42314,43313,3/30/2020,1/24/2020,Delivered,Completed,26
42315,43314,1/14/2023,9/24/2022,Delivered,Processing,34
42316,43315,3/25/2022,1/24/2021,Delivered,Completed,28
42317,43316,8/7/2022,9/30/2022,Delivered,Completed,29
42318,43317,4/7/2022,9/13/2020,Delivered,Completed,39
42319,43318,11/26/2023,2/2/2022,Delivered,Completed,29
42320,43319,9/24/2021,11/20/2021,Cancelled,Completed,40
42321,43320,4/29/2021,7/24/2023,Delivered,Processing,23
42322,43321,4/27/2022,3/25/2023,Delivered,Completed,26
42323,43322,6/27/2023,9/19/2020,Delivered,Completed,38
42324,43323,12/18/2023,11/19/2020,Delivered,Completed,29
42325,43324,7/19/2021,1/24/2021,Pending,Completed,41
42326,43325,10/5/2023,8/18/2023,Delivered,Completed,29
42327,43326,11/25/2022,4/6/2023,Delivered,Completed,26
42328,43327,12/20/2022,8/25/2022,Delivered,Completed,32
42329,43328,1/14/2021,1/26/2021,Delivered,Completed,29
42330,43329,10/3/2021,12/19/2021,Pending,Processing,26
42331,43330,3/9/2023,8/1/2020,Delivered,Completed,26
42332,43331,12/11/2021,12/8/2022,Returned,Completed,31
42333,43332,9/3/2020,9/1/2022,Delivered,Completed,24
42334,43333,3/13/2023,8/15/2020,Delivered,Completed,35
42335,43334,8/6/2020,6/14/2020,Delivered,Completed,25
42336,43335,11/4/2023,5/26/2020,Delivered,Completed,31
42337,43336,6/7/2020,12/14/2023,Delivered,Completed,27
42338,43337,2/1/2020,4/29/2022,Delivered,Completed,28
42339,43338,4/6/2022,2/24/2022,Delivered,Completed,38
42340,43339,1/3/2023,12/20/2021,Delivered,Processing,31
42341,43340,9/5/2023,6/6/2022,Delivered,Completed,25
42342,43341,3/16/2023,1/11/2023,Delivered,Completed,29
42343,43342,9/12/2020,10/19/2022,Delivered,Completed,37
42344,43343,8/20/2020,4/8/2020,Delivered,Completed,30
42345,43344,3/26/2020,8/12/2021,Delivered,Processing,21
42346,43345,10/22/2023,3/1/2020,Delivered,Completed,26
42347,43346,11/6/2021,5/17/2021,Pending,Completed,26
42348,43347,3/19/2023,1/17/2020,Delivered,Completed,27
42349,43348,5/19/2021,3/11/2022,Delivered,Processing,41
42350,43349,4/6/2020,11/16/2022,Pending,Completed,24
42351,43350,8/21/2022,2/21/2020,Delivered,Completed,30
42352,43351,11/9/2022,7/22/2021,Delivered,Processing,28
42353,43352,4/18/2021,11/3/2020,Delivered,Completed,31
42354,43353,11/27/2023,6/21/2020,Delivered,Completed,38
42355,43354,2/25/2020,1/13/2023,Delivered,Completed,26
42356,43355,8/10/2020,12/21/2020,Delivered,Completed,27
42357,43356,4/11/2022,4/24/2020,Delivered,Completed,33
42358,43357,12/24/2020,10/19/2021,Cancelled,Completed,34
42359,43358,5/3/2023,8/7/2022,Delivered,Processing,27
42360,43359,11/13/2022,2/15/2022,Pending,Completed,26
42361,43360,11/28/2022,3/8/2020,Pending,Completed,32
42362,43361,11/2/2021,1/17/2020,Delivered,Completed,29
42363,43362,7/22/2022,7/16/2023,Delivered,Completed,31
42364,43363,9/9/2022,9/13/2022,Delivered,Completed,35
42365,43364,7/17/2021,5/11/2023,Delivered,Completed,41
42366,43365,9/13/2021,11/3/2021,Delivered,Completed,32
42367,43366,1/3/2023,2/10/2020,Delivered,Completed,33
42368,43367,3/13/2021,3/31/2020,Delivered,Completed,35
42369,43368,2/8/2020,1/23/2023,Delivered,Completed,25
42370,43369,8/5/2022,7/15/2021,Delivered,Completed,31
42371,43370,12/23/2021,11/26/2020,Delivered,Completed,31
42372,43371,11/9/2023,4/3/2022,Delivered,Processing,29
42373,43372,1/5/2022,9/28/2023,Delivered,Completed,24
42374,43373,12/23/2022,4/28/2022,Returned,Completed,29
42375,43374,11/27/2023,2/6/2023,Delivered,Processing,31
42376,43375,9/27/2021,4/21/2021,Delivered,Completed,28
42377,43376,9/15/2023,9/16/2020,Delivered,Completed,31
42378,43377,10/25/2022,4/20/2021,Delivered,Completed,37
42379,43378,11/30/2021,9/28/2020,Returned,Completed,29
42380,43379,2/26/2023,3/27/2022,Delivered,Completed,16
42381,43380,1/18/2021,1/9/2020,Delivered,Completed,32
42382,43381,3/22/2021,3/4/2020,Delivered,Completed,34
42383,43382,9/2/2020,2/24/2023,Pending,Completed,29
42384,43383,5/4/2021,7/29/2022,Delivered,Completed,39
42385,43384,2/4/2023,11/18/2022,Delivered,Completed,26
42386,43385,8/12/2022,4/21/2023,Delivered,Completed,31
42387,43386,2/6/2020,11/19/2022,Pending,Completed,36
42388,43387,6/14/2021,5/15/2020,Delivered,Completed,30
42389,43388,7/25/2023,2/21/2020,Returned,Completed,42
42390,43389,1/8/2021,9/18/2022,Delivered,Completed,35
42391,43390,2/1/2022,7/28/2021,Pending,Completed,28
42392,43391,9/12/2020,4/18/2022,Delivered,Processing,23
42393,43392,10/30/2021,8/6/2023,Pending,Completed,38
42394,43393,1/5/2023,8/19/2023,Delivered,Completed,20
42395,43394,9/27/2022,5/22/2021,Delivered,Completed,22
42396,43395,3/14/2020,2/27/2022,Pending,Completed,36
42397,43396,12/29/2023,3/29/2021,Delivered,Completed,17
42398,43397,5/15/2023,11/21/2020,Delivered,Processing,30
42399,43398,6/27/2022,8/18/2021,Delivered,Completed,33
42400,43399,12/2/2022,6/25/2021,Delivered,Completed,35
42401,43400,6/23/2022,6/18/2021,Delivered,Completed,34
42402,43401,9/25/2020,6/11/2023,Delivered,Completed,31
42403,43402,10/19/2023,5/26/2023,Delivered,Completed,16
42404,43403,11/12/2020,5/11/2023,Delivered,Completed,20
42405,43404,3/14/2021,3/10/2020,Delivered,Completed,30
42406,43405,10/28/2021,12/18/2022,Delivered,Completed,32
42407,43406,11/3/2022,7/22/2021,Delivered,Completed,28
42408,43407,3/7/2023,5/25/2021,Delivered,Completed,29
42409,43408,9/8/2020,2/4/2021,Delivered,Completed,40
42410,43409,8/15/2021,10/22/2021,Delivered,Completed,30
42411,43410,11/1/2023,6/24/2022,Delivered,Completed,32
42412,43411,4/3/2020,2/17/2022,Delivered,Completed,27
42413,43412,6/22/2023,5/11/2021,Delivered,Completed,34
42414,43413,11/27/2020,9/23/2023,Delivered,Completed,28
42415,43414,7/10/2023,10/12/2020,Delivered,Completed,32
42416,43415,4/13/2022,3/13/2021,Delivered,Completed,21
42417,43416,12/8/2021,1/6/2020,Pending,Completed,31
42418,43417,6/9/2020,6/4/2023,Delivered,Completed,27
42419,43418,6/2/2020,9/5/2021,Delivered,Completed,31
42420,43419,12/15/2023,1/27/2021,Delivered,Completed,35
42421,43420,6/11/2023,7/1/2020,Delivered,Completed,31
42422,43421,10/9/2020,11/30/2022,Delivered,Completed,32
42423,43422,2/21/2020,12/30/2023,Pending,Completed,21
42424,43423,9/27/2021,4/30/2022,Delivered,Completed,27
42425,43424,1/8/2022,3/27/2022,Pending,Completed,25
42426,43425,3/19/2021,3/26/2022,Delivered,Completed,35
42427,43426,7/7/2020,11/1/2020,Delivered,Completed,33
42428,43427,12/3/2021,8/6/2020,Cancelled,Completed,29
42429,43428,8/8/2022,6/11/2021,Delivered,Completed,24
42430,43429,8/5/2023,8/12/2023,Delivered,Failed,26
42431,43430,3/1/2020,7/31/2021,Delivered,Completed,33
42432,43431,1/24/2021,11/25/2023,Delivered,Completed,33
42433,43432,4/22/2021,7/19/2021,Delivered,Failed,42
42434,43433,4/3/2023,5/19/2023,Delivered,Completed,29
42435,43434,11/22/2023,8/5/2020,Delivered,Completed,28
42436,43435,2/5/2020,10/27/2020,Delivered,Completed,28
42437,43436,4/18/2020,9/18/2021,Delivered,Processing,34
42438,43437,7/3/2021,6/13/2021,Delivered,Completed,28
42439,43438,4/3/2022,8/4/2023,Delivered,Completed,18
42440,43439,6/8/2021,5/5/2023,Delivered,Completed,37
42441,43440,11/19/2021,2/10/2022,Delivered,Completed,36
42442,43441,6/4/2022,11/17/2020,Delivered,Completed,29
42443,43442,9/3/2022,2/23/2022,Delivered,Completed,37
42444,43443,2/4/2023,7/17/2021,Delivered,Completed,27
42445,43444,7/3/2023,6/30/2023,Delivered,Completed,25
42446,43445,10/10/2022,3/28/2022,Delivered,Completed,34
42447,43446,12/24/2021,12/29/2020,Delivered,Completed,29
42448,43447,8/22/2021,11/15/2021,Delivered,Completed,32
42449,43448,3/21/2022,6/6/2023,Delivered,Completed,38
42450,43449,9/2/2021,3/18/2023,Delivered,Completed,27
42451,43450,1/24/2020,4/17/2022,Delivered,Completed,25
42452,43451,3/19/2021,2/24/2021,Delivered,Completed,34
42453,43452,9/8/2023,5/9/2023,Delivered,Completed,27
42454,43453,2/16/2020,7/16/2022,Delivered,Completed,26
42455,43454,5/15/2021,11/9/2021,Pending,Completed,29
42456,43455,8/6/2022,7/21/2022,Delivered,Completed,31
42457,43456,12/23/2023,5/17/2022,Delivered,Completed,31
42458,43457,12/25/2020,12/24/2020,Delivered,Completed,36
42459,43458,6/15/2022,8/14/2022,Delivered,Completed,28
42460,43459,4/25/2022,1/25/2023,Delivered,Completed,29
42461,43460,2/15/2022,11/2/2023,Delivered,Completed,34
42462,43461,3/20/2021,4/10/2022,Delivered,Completed,25
42463,43462,4/1/2023,10/25/2021,Delivered,Completed,34
42464,43463,7/10/2022,5/7/2021,Delivered,Completed,17
42465,43464,12/3/2021,7/21/2022,Delivered,Completed,41
42466,43465,6/10/2023,12/10/2022,Delivered,Completed,39
42467,43466,4/8/2023,10/27/2021,Delivered,Completed,30
42468,43467,1/5/2023,9/9/2020,Delivered,Completed,33
42469,43468,9/19/2021,5/12/2020,Delivered,Completed,24
42470,43469,5/15/2021,4/19/2023,Returned,Completed,20
42471,43470,1/3/2021,12/9/2021,Pending,Completed,18
42472,43471,11/6/2023,11/24/2021,Delivered,Completed,37
42473,43472,8/9/2023,2/7/2023,Delivered,Completed,34
42474,43473,5/6/2020,12/18/2022,Delivered,Completed,35
42475,43474,5/1/2022,4/9/2022,Pending,Completed,31
42476,43475,2/8/2023,3/18/2020,Delivered,Completed,40
42477,43476,3/28/2023,11/9/2020,Delivered,Completed,37
42478,43477,8/11/2021,2/25/2021,Delivered,Completed,24
42479,43478,7/10/2022,9/14/2023,Delivered,Completed,30
42480,43479,5/3/2023,3/14/2020,Delivered,Completed,32
42481,43480,3/24/2020,1/18/2021,Pending,Completed,34
42482,43481,12/22/2022,9/15/2020,Delivered,Completed,29
42483,43482,11/1/2023,9/11/2023,Delivered,Completed,22
42484,43483,8/20/2021,3/20/2023,Delivered,Completed,20
42485,43484,1/23/2020,8/11/2022,Delivered,Completed,31
42486,43485,10/9/2021,11/25/2021,Delivered,Completed,29
42487,43486,1/1/2023,3/25/2023,Delivered,Completed,29
42488,43487,8/23/2023,3/13/2022,Delivered,Completed,33
42489,43488,9/12/2022,5/26/2020,Delivered,Processing,30
42490,43489,8/5/2022,10/14/2020,Delivered,Completed,27
42491,43490,3/1/2021,3/13/2023,Delivered,Completed,27
42492,43491,7/23/2022,1/14/2023,Delivered,Completed,47
42493,43492,9/28/2021,7/7/2022,Delivered,Completed,21
42494,43493,9/28/2023,10/29/2021,Pending,Completed,20
42495,43494,7/20/2023,2/8/2021,Delivered,Completed,36
42496,43495,11/12/2021,1/23/2020,Delivered,Completed,28
42497,43496,6/29/2023,6/8/2020,Pending,Completed,30
42498,43497,8/25/2020,1/11/2021,Delivered,Completed,23
42499,43498,12/24/2020,4/10/2022,Delivered,Completed,35
42500,43499,3/7/2020,3/14/2021,Delivered,Completed,29
42501,43500,9/10/2023,1/6/2022,Delivered,Completed,27
42502,43501,10/27/2020,4/27/2021,Delivered,Completed,21
42503,43502,7/1/2020,12/31/2021,Delivered,Processing,43
42504,43503,1/8/2020,2/23/2022,Delivered,Completed,30
42505,43504,4/9/2023,8/15/2020,Delivered,Completed,39
42506,43505,9/1/2020,3/23/2020,Delivered,Completed,29
42507,43506,7/23/2021,9/27/2021,Delivered,Completed,27
42508,43507,5/20/2023,12/11/2021,Delivered,Completed,41
42509,43508,5/26/2020,6/29/2020,Delivered,Processing,33
42510,43509,4/10/2022,4/13/2021,Delivered,Completed,33
42511,43510,8/16/2023,8/21/2022,Cancelled,Completed,24
42512,43511,1/9/2023,10/31/2022,Delivered,Completed,23
42513,43512,10/20/2022,8/23/2023,Delivered,Processing,27
42514,43513,10/21/2021,2/12/2022,Delivered,Completed,31
42515,43514,7/6/2023,3/7/2020,Delivered,Completed,33
42516,43515,6/26/2022,6/23/2020,Delivered,Completed,30
42517,43516,6/24/2021,7/31/2021,Delivered,Completed,32
42518,43517,4/13/2023,8/11/2022,Delivered,Completed,30
42519,43518,12/6/2020,8/14/2021,Delivered,Completed,23
42520,43519,11/1/2020,11/15/2020,Pending,Completed,25
42521,43520,9/25/2020,11/26/2023,Delivered,Completed,28
42522,43521,3/26/2020,2/14/2021,Delivered,Completed,31
42523,43522,1/16/2020,12/29/2022,Delivered,Completed,28
42524,43523,8/6/2023,4/24/2022,Returned,Completed,38
42525,43524,1/22/2023,9/21/2020,Delivered,Completed,24
42526,43525,6/22/2021,9/29/2023,Delivered,Completed,30
42527,43526,6/12/2021,9/18/2021,Delivered,Completed,26
42528,43527,7/18/2020,3/10/2023,Delivered,Completed,32
42529,43528,2/21/2022,4/23/2023,Delivered,Processing,29
42530,43529,2/22/2023,6/13/2020,Delivered,Completed,31
42531,43530,11/24/2023,11/1/2022,Delivered,Completed,35
42532,43531,5/23/2022,8/6/2020,Delivered,Completed,38
42533,43532,7/7/2021,3/6/2021,Pending,Completed,32
42534,43533,2/4/2022,5/8/2020,Delivered,Completed,30
42535,43534,8/6/2022,2/20/2023,Delivered,Completed,32
42536,43535,6/17/2021,1/25/2020,Delivered,Completed,31
42537,43536,9/4/2023,8/25/2020,Delivered,Completed,34
42538,43537,2/19/2022,3/28/2020,Returned,Completed,35
42539,43538,5/13/2022,12/7/2020,Delivered,Completed,35
42540,43539,8/26/2022,1/23/2020,Delivered,Completed,32
42541,43540,11/26/2020,1/31/2022,Delivered,Completed,28
42542,43541,3/10/2023,9/6/2021,Delivered,Completed,28
42543,43542,5/13/2020,8/25/2022,Delivered,Completed,35
42544,43543,10/20/2021,11/22/2021,Delivered,Completed,27
42545,43544,1/12/2022,7/18/2021,Pending,Completed,25
42546,43545,7/27/2021,1/5/2021,Delivered,Completed,43
42547,43546,11/10/2022,9/14/2023,Delivered,Completed,28
42548,43547,9/4/2022,8/4/2023,Delivered,Completed,25
42549,43548,10/1/2020,12/18/2021,Delivered,Completed,28
42550,43549,12/23/2022,3/31/2021,Delivered,Completed,35
42551,43550,5/30/2023,4/18/2020,Delivered,Completed,30
42552,43551,12/27/2020,7/30/2023,Delivered,Completed,24
42553,43552,8/24/2021,3/7/2022,Delivered,Completed,30
42554,43553,9/26/2023,4/12/2021,Delivered,Completed,27
42555,43554,5/28/2022,5/5/2020,Delivered,Completed,25
42556,43555,9/15/2022,2/12/2020,Delivered,Completed,25
42557,43556,4/8/2021,7/5/2023,Delivered,Completed,30
42558,43557,7/12/2022,12/1/2022,Delivered,Completed,30
42559,43558,12/23/2021,11/7/2021,Pending,Completed,34
42560,43559,4/14/2022,4/5/2022,Delivered,Completed,27
42561,43560,7/22/2022,3/6/2022,Delivered,Completed,26
42562,43561,5/8/2023,12/22/2021,Delivered,Completed,30
42563,43562,2/22/2023,10/22/2021,Delivered,Completed,31
42564,43563,7/12/2021,2/14/2022,Pending,Completed,30
42565,43564,10/12/2022,12/8/2022,Delivered,Completed,37
42566,43565,11/28/2023,8/9/2021,Delivered,Completed,32
42567,43566,11/10/2021,1/2/2021,Delivered,Completed,33
42568,43567,2/18/2020,1/15/2020,Delivered,Processing,33
42569,43568,10/23/2022,10/7/2022,Delivered,Completed,34
42570,43569,11/22/2022,10/9/2022,Cancelled,Completed,23
42571,43570,10/2/2020,7/16/2023,Delivered,Completed,29
42572,43571,7/1/2021,1/5/2023,Pending,Completed,24
42573,43572,2/12/2022,6/15/2020,Delivered,Completed,30
42574,43573,1/18/2021,10/5/2021,Delivered,Processing,27
42575,43574,8/13/2020,1/24/2022,Returned,Completed,32
42576,43575,6/8/2022,1/5/2020,Delivered,Completed,33
42577,43576,11/14/2021,11/13/2022,Delivered,Completed,28
42578,43577,7/12/2023,3/15/2023,Delivered,Completed,33
42579,43578,8/23/2022,10/1/2021,Pending,Completed,28
42580,43579,3/7/2020,8/29/2020,Delivered,Completed,40
42581,43580,4/14/2020,5/15/2021,Delivered,Processing,25
42582,43581,7/18/2023,3/25/2022,Returned,Completed,23
42583,43582,1/4/2023,12/21/2022,Delivered,Processing,33
42584,43583,3/3/2021,7/25/2020,Delivered,Completed,31
42585,43584,7/17/2020,6/29/2023,Delivered,Completed,34
42586,43585,5/11/2020,3/24/2020,Pending,Completed,28
42587,43586,1/27/2023,5/6/2021,Cancelled,Completed,28
42588,43587,4/13/2021,1/13/2023,Delivered,Completed,24
42589,43588,1/7/2021,8/14/2020,Delivered,Failed,37
42590,43589,8/29/2022,6/20/2020,Delivered,Completed,32
42591,43590,12/16/2020,1/1/2022,Delivered,Completed,25
42592,43591,1/16/2021,8/1/2020,Delivered,Completed,22
42593,43592,5/10/2021,8/23/2023,Delivered,Processing,33
42594,43593,5/23/2020,3/9/2023,Delivered,Completed,35
42595,43594,12/22/2023,8/9/2021,Delivered,Completed,33
42596,43595,8/24/2022,8/2/2023,Delivered,Completed,37
42597,43596,11/15/2021,3/12/2021,Delivered,Completed,29
42598,43597,12/4/2021,9/1/2023,Delivered,Completed,28
