Campaign_ID,Customer_ID,Campaign_Type,Impressions,Clicks,Conversions,Spend
43228,44227,Social Media,10113,486,10,283.43
43229,44228,TV,9935,538,13,66.2
43230,44229,Social Media,9972,507,11,313.78
43231,44230,Email,9994,529,8,205.64
43232,44231,Social Media,9973,478,8,241.04
43233,44232,Email,9895,506,13,224.69
43234,44233,Email,9966,464,11,471.82
43235,44234,TV,10058,494,10,264.16
43236,44235,Social Media,9967,526,6,514.68
43237,44236,TV,10084,494,9,361.5
43238,44237,Social Media,9987,472,13,783.1
43239,44238,Email,9974,503,8,477.54
43240,44239,Social Media,9966,494,9,598.81
43241,44240,Email,9952,500,8,376.77
43242,44241,Billboard,10183,480,5,290.68
43243,44242,Email,10027,524,6,218.26
43244,44243,Email,10030,509,7,305.14
43245,44244,Social Media,10205,521,10,301.88
43246,44245,Email,10041,503,17,756.2
43247,44246,Email,9973,491,12,346.73
43248,44247,Social Media,9968,435,11,741.18
43249,44248,Billboard,9939,503,7,159.27
43250,44249,TV,10072,500,10,89.69
43251,44250,Email,9791,519,18,640.81
43252,44251,Email,10079,513,17,134.38
43253,44252,Social Media,10106,483,11,290.08
43254,44253,Social Media,9951,493,13,164.95
43255,44254,Email,9803,553,13,526.94
43256,44255,Social Media,10054,526,7,372.67
43257,44256,Social Media,10098,474,19,200.36
43258,44257,Email,9980,496,9,1864.27
43259,44258,TV,10044,505,10,225.69
43260,44259,Social Media,10103,503,10,522.91
43261,44260,Email,9998,485,7,210.63
43262,44261,Email,10149,512,9,164.3
43263,44262,Email,9873,472,10,336.9
43264,44263,Billboard,10085,513,7,392.61
43265,44264,TV,10120,524,10,279.9
43266,44265,TV,10053,480,13,1173.32
43267,44266,Email,9856,518,11,519.37
43268,44267,Email,10068,470,10,392.3
43269,44268,Social Media,10047,492,14,104.19
43270,44269,Social Media,9924,515,7,688.2
43271,44270,Social Media,10103,490,11,87.66
43272,44271,TV,9917,480,7,512.33
43273,44272,Email,9958,509,9,438.02
43274,44273,Email,10017,500,8,294.5
43275,44274,Email,10101,525,16,824.84
43276,44275,Email,10009,504,7,1074.16
43277,44276,Billboard,10165,505,9,138.24
43278,44277,Billboard,10184,506,12,234.14
43279,44278,Social Media,9906,505,18,542.8
43280,44279,Email,10109,527,10,398.94
43281,44280,Social Media,9962,492,10,455.2
43282,44281,Social Media,9903,497,14,589.63
43283,44282,Social Media,9907,505,6,344.67
43284,44283,Email,10029,509,7,104.44
43285,44284,TV,10132,511,7,130.01
43286,44285,Email,9760,465,16,105.66
43287,44286,Social Media,9987,489,8,651.69
43288,44287,Email,9874,503,9,127.07
43289,44288,Email,9990,518,10,48.92
43290,44289,Social Media,9891,475,9,256.73
43291,44290,TV,10129,492,11,165.92
43292,44291,Email,9890,476,10,441.11
43293,44292,Social Media,9964,497,7,1174.35
43294,44293,Email,9896,478,12,820.31
43295,44294,Social Media,10023,512,6,875.81
43296,44295,Email,10022,503,6,106.02
43297,44296,Email,10094,508,11,601.05
43298,44297,Email,9877,523,14,1331.17
43299,44298,Billboard,9915,520,12,206.63
43300,44299,Email,10201,499,13,351.54
43301,44300,Social Media,10041,490,8,156.19
43302,44301,TV,10126,499,8,677.8
43303,44302,TV,10114,511,14,156.64
43304,44303,Social Media,9963,527,10,217.23
43305,44304,Social Media,10019,526,9,483.43
43306,44305,Email,10028,487,15,179.31
43307,44306,Email,9886,514,11,339.15
43308,44307,TV,9882,526,6,453.4
43309,44308,Email,9860,495,8,584.46
43310,44309,Social Media,9921,504,8,342.62
43311,44310,Social Media,10096,502,14,142.96
43312,44311,Email,10078,478,8,212.71
43313,44312,Email,10047,503,5,604.52
43314,44313,TV,10207,485,10,214.93
43315,44314,Email,10008,491,10,456.76
43316,44315,Social Media,10175,491,12,178.69
43317,44316,Email,9844,500,15,719.48
43318,44317,Email,9945,527,9,253.91
43319,44318,Email,9937,517,8,306.44
43320,44319,Social Media,10043,516,8,902.91
43321,44320,Social Media,9956,494,8,305.78
43322,44321,Social Media,10024,465,10,646.23
43323,44322,Email,9966,511,3,255.34
43324,44323,Billboard,10024,460,11,198.59
43325,44324,TV,10092,442,13,237.52
43326,44325,TV,9860,464,11,612.51
43327,44326,Email,9784,461,13,190.56
43328,44327,Email,9958,477,12,730.36
43329,44328,Email,10039,490,12,111.74
43330,44329,Email,10001,496,10,603.24
43331,44330,Email,10051,507,19,445.08
43332,44331,Social Media,10147,466,9,98.62
43333,44332,Social Media,9996,478,4,441.82
43334,44333,Email,10162,471,12,172.12
43335,44334,Email,10143,513,12,115.98
43336,44335,Billboard,9903,504,15,225.08
43337,44336,Email,10037,512,15,358.39
43338,44337,Email,9987,488,10,226.13
43339,44338,Social Media,10209,493,8,147.39
43340,44339,Email,9970,496,6,28.18
43341,44340,Email,10170,474,12,383.19
43342,44341,Billboard,10033,467,11,32.29
43343,44342,Social Media,10147,511,11,444.39
43344,44343,Email,10190,480,8,258.76
43345,44344,Billboard,9962,491,15,721.21
43346,44345,Email,10157,549,7,367.78
43347,44346,TV,10018,462,9,390.42
43348,44347,Email,9967,498,11,220.02
43349,44348,Social Media,9824,483,8,477.69
43350,44349,Billboard,9878,528,12,373.87
43351,44350,TV,9824,496,8,925.87
43352,44351,Billboard,10076,478,8,238.69
43353,44352,Billboard,10327,472,11,173.21
43354,44353,TV,9962,521,11,2178.86
43355,44354,Billboard,9916,520,8,142.24
43356,44355,Billboard,9885,522,5,425.72
43357,44356,Email,10022,489,11,252.53
43358,44357,Social Media,10081,510,10,99.68
43359,44358,Social Media,10290,502,7,178.69
43360,44359,TV,9902,499,11,621.75
43361,44360,TV,9997,521,8,487.92
43362,44361,Billboard,9970,481,8,304.16
43363,44362,Social Media,10012,457,9,700.88
43364,44363,Social Media,10003,495,4,235.89
43365,44364,TV,9873,478,11,172.38
43366,44365,Social Media,10136,554,9,401.64
43367,44366,Email,10076,453,11,438.2
43368,44367,Social Media,9949,476,14,507.38
43369,44368,Billboard,10077,490,8,640.42
43370,44369,TV,9995,495,12,112.44
43371,44370,Social Media,9966,509,5,402.46
43372,44371,Billboard,10105,465,9,203.31
43373,44372,TV,9985,487,9,486.5
43374,44373,TV,9974,464,14,594.93
43375,44374,Social Media,9866,471,7,372.95
43376,44375,Billboard,9925,481,10,495.41
43377,44376,TV,9955,468,9,302.95
43378,44377,TV,9917,509,8,103.75
43379,44378,TV,9832,479,16,1243.19
43380,44379,Social Media,10101,540,15,560.29
43381,44380,Billboard,10232,477,10,296.2
43382,44381,Email,10252,486,5,1252.76
43383,44382,Social Media,9890,513,4,135.71
43384,44383,TV,10000,477,10,57.25
43385,44384,TV,9917,507,13,401.03
43386,44385,Email,9981,468,14,546.89
43387,44386,Email,10056,485,13,144.98
43388,44387,Social Media,10016,477,7,174.07
43389,44388,Social Media,10056,455,9,141.87
43390,44389,Email,10170,504,9,396.09
43391,44390,Social Media,9962,511,13,453.9
43392,44391,Social Media,9920,516,8,469.71
43393,44392,Email,10031,473,10,32.65
43394,44393,Email,10004,484,11,125.85
43395,44394,Email,10027,513,15,10.54
43396,44395,Social Media,9885,491,12,296.17
43397,44396,Social Media,9976,522,9,898.48
43398,44397,Email,10119,490,7,144.44
43399,44398,TV,10098,489,13,333.71
43400,44399,TV,9898,508,11,50.13
43401,44400,TV,10013,535,14,85.67
43402,44401,Social Media,9979,533,9,486.75
43403,44402,Email,9894,511,10,471.24
43404,44403,Social Media,9917,511,8,353.56
43405,44404,TV,9822,500,13,269.99
43406,44405,Email,9864,517,4,217.45
43407,44406,Email,9897,505,14,469.43
43408,44407,Social Media,9972,514,13,452.63
43409,44408,Email,10004,465,11,1753.35
43410,44409,Social Media,10049,486,6,414.64
43411,44410,Email,10051,520,6,101.13
43412,44411,Social Media,9818,476,6,169.16
43413,44412,Social Media,10136,498,14,190.34
43414,44413,Email,9988,509,9,233.14
43415,44414,Billboard,10180,528,15,35.66
43416,44415,Social Media,10011,528,8,204.47
43417,44416,TV,10018,494,13,362.57
43418,44417,TV,9995,518,10,69.03
43419,44418,TV,10270,443,19,132.82
43420,44419,Email,10001,517,17,198.05
43421,44420,TV,9944,481,12,492.88
43422,44421,TV,10125,498,5,220.75
43423,44422,Email,10107,514,8,471.02
43424,44423,Email,10045,521,13,1516.42
43425,44424,Social Media,10129,495,12,126.96
43426,44425,Social Media,10044,536,8,136.39
43427,44426,Billboard,10096,478,5,38.8
43428,44427,Email,10013,479,11,848.65
43429,44428,Email,9945,486,6,121.98
43430,44429,Social Media,10095,523,13,150.4
43431,44430,Email,9946,484,4,441.2
43432,44431,Social Media,10090,502,8,71.19
43433,44432,TV,10061,514,11,354.43
43434,44433,Email,9939,501,12,363.94
43435,44434,Email,10099,484,9,339.71
43436,44435,Social Media,9788,441,13,401.02
43437,44436,TV,9854,506,11,145.5
43438,44437,Billboard,10178,497,10,802.98
43439,44438,Email,9998,488,6,136.36
43440,44439,Email,10062,539,12,1493.18
43441,44440,Social Media,10074,512,10,115.15
43442,44441,TV,9965,498,3,304.77
43443,44442,Social Media,9897,497,5,389.46
43444,44443,TV,9925,527,14,565.45
43445,44444,Social Media,9817,466,5,223.32
43446,44445,TV,10041,519,8,119.5
43447,44446,Email,9982,455,10,358.7
43448,44447,TV,10272,485,9,385.39
43449,44448,TV,9926,536,11,176.54
43450,44449,Email,9982,484,10,188.69
43451,44450,Email,9922,507,10,364.23
43452,44451,Email,10106,518,7,379.25
43453,44452,Email,9974,500,7,351.26
43454,44453,Email,10003,505,14,227.65
43455,44454,Social Media,10018,535,14,621.01
43456,44455,Billboard,10221,492,5,177.09
43457,44456,TV,9977,498,10,182.64
43458,44457,Email,9985,505,13,177.71
43459,44458,Email,10062,491,7,79.99
43460,44459,Email,10070,467,7,394.3
43461,44460,Social Media,10079,523,6,526.5
43462,44461,Social Media,10058,491,9,174.9
43463,44462,TV,10075,524,7,123.7
43464,44463,Social Media,10055,466,12,516.45
43465,44464,TV,10058,525,6,350.87
43466,44465,Social Media,9920,475,12,139.86
43467,44466,TV,10029,525,9,337.45
43468,44467,Billboard,9985,509,8,33.83
43469,44468,Email,10195,542,9,274.73
43470,44469,Email,10120,493,9,82.59
43471,44470,Billboard,10025,507,9,785.5
43472,44471,Email,10120,498,7,489.22
43473,44472,Email,9969,451,13,205.86
43474,44473,Social Media,10012,518,10,143.16
43475,44474,TV,10135,511,14,148.36
43476,44475,Email,9756,480,11,970.75
43477,44476,Social Media,9977,477,14,893.94
43478,44477,Billboard,10009,527,6,95.35
43479,44478,TV,9945,472,17,568.91
43480,44479,Email,10221,485,5,279.21
43481,44480,Billboard,10028,498,6,393.33
43482,44481,Social Media,10003,467,14,154.19
43483,44482,TV,10017,529,9,287.49
43484,44483,Social Media,9970,444,10,298.21
43485,44484,Billboard,10053,523,14,116.89
43486,44485,Email,10027,512,12,502.73
43487,44486,Social Media,10149,507,12,399.23
43488,44487,Social Media,9937,452,13,383.84
43489,44488,Billboard,9976,546,11,627.43
43490,44489,TV,10008,481,4,149.89
43491,44490,TV,10010,503,10,600.05
43492,44491,Email,9968,527,15,114.45
43493,44492,Social Media,9912,483,11,594.3
43494,44493,Billboard,10060,503,9,367.27
43495,44494,Social Media,9884,487,5,333.48
43496,44495,Social Media,9960,499,15,186.38
43497,44496,Email,9953,523,5,294.96
43498,44497,Billboard,10049,500,14,113.02
43499,44498,Billboard,10051,476,3,546.16
43500,44499,TV,9923,512,7,717.5
43501,44500,Email,10093,543,7,103.48
43502,44501,Social Media,10003,477,11,328.35
43503,44502,Email,9863,540,17,180.35
43504,44503,Social Media,10031,496,6,463.93
43505,44504,Social Media,9999,491,10,274.49
43506,44505,Email,9918,481,7,203.09
43507,44506,Email,9967,493,5,953.82
43508,44507,Email,10174,470,11,647.52
43509,44508,TV,9778,516,11,235.02
43510,44509,Social Media,10028,499,10,472
43511,44510,Billboard,9920,519,10,469.3
43512,44511,Social Media,9901,504,11,348.77
43513,44512,Email,9956,559,7,200.53
43514,44513,Email,10169,533,9,110.95
43515,44514,Social Media,10086,497,6,334.73
43516,44515,TV,10069,506,10,685.89
43517,44516,Email,9943,510,8,758.91
43518,44517,Email,9986,503,13,370.85
43519,44518,Social Media,10118,470,9,43.61
43520,44519,Social Media,10051,543,13,341.97
43521,44520,Billboard,10034,521,7,233.36
43522,44521,Social Media,10000,487,10,218.53
43523,44522,Email,9891,464,8,306.53
43524,44523,Email,10023,505,13,396.79
43525,44524,Email,9973,492,9,137.35
43526,44525,Billboard,9808,489,10,502.01
43527,44526,Email,9893,492,14,364.89
43528,44527,Billboard,9996,527,8,340.52
43529,44528,Email,10125,530,6,93.86
43530,44529,Social Media,9979,510,11,137.6
43531,44530,TV,10051,519,18,377.46
43532,44531,Email,10085,500,13,136.84
43533,44532,Email,10235,463,16,430.63
43534,44533,Social Media,9988,488,9,62.29
43535,44534,Social Media,10021,526,6,292.94
43536,44535,Email,9863,526,13,86.92
43537,44536,TV,9975,483,10,395.45
43538,44537,Email,9834,500,15,602.58
43539,44538,TV,10141,500,13,136.08
43540,44539,TV,9943,487,13,629.05
43541,44540,TV,9921,453,6,30.04
43542,44541,TV,10016,511,9,239.59
43543,44542,Email,10030,523,12,334.98
43544,44543,Email,10029,492,11,139.68
43545,44544,Social Media,9827,533,7,545.39
43546,44545,Email,10092,481,17,337.35
43547,44546,Email,9895,518,10,618.32
43548,44547,Social Media,10082,474,12,59.81
43549,44548,Email,9852,488,10,442.11
43550,44549,TV,10072,522,8,195.87
43551,44550,Email,9893,462,10,361.54
43552,44551,Email,10081,520,6,193.23
43553,44552,TV,10017,498,15,278.6
43554,44553,Email,10020,494,12,658.11
43555,44554,TV,10206,498,7,1246.54
43556,44555,Social Media,10031,492,15,108.57
43557,44556,TV,10097,503,10,780.74
43558,44557,TV,9842,477,6,133.51
43559,44558,Email,9899,466,12,571.19
43560,44559,TV,9920,548,15,516.07
43561,44560,Email,9912,451,8,251.18
43562,44561,TV,10080,484,12,47.49
43563,44562,Billboard,10018,513,10,149.3
43564,44563,TV,9976,462,8,88.53
43565,44564,TV,9789,520,8,136.52
43566,44565,TV,10117,477,11,529.9
43567,44566,Email,10093,519,7,779.67
43568,44567,Email,9906,540,15,1045.47
43569,44568,Social Media,9987,517,10,385.37
43570,44569,Email,9995,528,12,904.55
43571,44570,Email,10129,533,16,293.53
43572,44571,Social Media,9969,492,7,496.8
43573,44572,Social Media,9997,516,13,857.97
43574,44573,Billboard,10178,512,7,149.63
43575,44574,Social Media,9945,441,7,445.75
43576,44575,Email,10205,491,11,659.84
43577,44576,Email,9967,454,12,738.49
43578,44577,Email,9894,459,6,524.98
43579,44578,Email,10221,480,10,60.42
43580,44579,Social Media,9904,485,16,467.62
43581,44580,Billboard,10206,505,11,94.08
43582,44581,Social Media,9987,518,18,337.29
43583,44582,Social Media,10029,500,10,774.3
43584,44583,Social Media,9974,505,7,305.67
43585,44584,TV,10044,510,11,486.39
43586,44585,Email,9998,536,13,1342.28
43587,44586,TV,9919,493,10,361.99
43588,44587,TV,9933,517,9,698.55
43589,44588,Email,10041,485,9,528.26
43590,44589,Social Media,10075,494,13,106.72
43591,44590,Email,9995,525,11,376.56
43592,44591,Email,9929,493,15,876.05
43593,44592,Email,9951,503,3,387.67
43594,44593,Social Media,9833,505,8,217.77
43595,44594,Social Media,9966,465,13,275.96
43596,44595,Email,10038,499,8,365.1
43597,44596,Social Media,9919,470,11,568.56
43598,44597,TV,10037,512,10,237.53
43599,44598,Billboard,10045,493,7,568.98
43600,44599,Email,9953,474,6,566.27
43601,44600,Social Media,9982,462,9,414.2
43602,44601,TV,10028,472,8,462.27
43603,44602,Social Media,10202,494,7,744.77
43604,44603,Email,9765,494,13,174.58
43605,44604,Email,9958,445,4,386.25
43606,44605,TV,10214,520,12,158.73
43607,44606,Email,10118,483,10,182.46
43608,44607,Email,10173,513,11,375.25
43609,44608,Social Media,9954,498,12,23.67
43610,44609,Social Media,9950,519,11,301.72
43611,44610,Email,10013,542,8,648.95
43612,44611,Social Media,9985,530,8,153.3
43613,44612,Social Media,9995,476,9,253.98
43614,44613,Social Media,10168,506,13,674.84
43615,44614,Email,9915,501,5,631.34
43616,44615,Email,9927,470,18,349.26
43617,44616,Social Media,10084,515,15,222.39
43618,44617,Social Media,9896,488,11,697.55
43619,44618,Email,9979,506,10,502.22
43620,44619,Email,10038,517,7,193.86
43621,44620,Social Media,9927,507,3,441.96
43622,44621,Social Media,9753,517,11,174.7
43623,44622,Billboard,9932,486,11,779.53
43624,44623,TV,9950,447,9,593.77
43625,44624,Email,9872,512,3,923.52
43626,44625,Social Media,9974,493,6,11.55
43627,44626,Billboard,9831,471,9,201.2
43628,44627,Billboard,9982,478,7,73.12
43629,44628,Email,10111,543,10,764.8
43630,44629,TV,9957,533,15,645.5
43631,44630,Email,9938,499,12,393.74
43632,44631,Social Media,9937,506,8,216.78
43633,44632,Email,9985,502,12,90.23
43634,44633,Social Media,9957,521,10,438.09
43635,44634,TV,9982,496,12,144.57
43636,44635,Billboard,9969,464,13,541.94
43637,44636,TV,10073,504,3,358.05
43638,44637,Email,10140,486,15,1019.76
43639,44638,Email,10126,473,6,57.76
43640,44639,TV,10041,533,7,386.11
43641,44640,Billboard,10031,510,12,242.12
43642,44641,TV,10216,489,7,280.74
43643,44642,Social Media,10144,457,14,952.2
43644,44643,Billboard,9951,507,10,579.67
43645,44644,Social Media,9885,477,14,620.39
43646,44645,Billboard,9848,555,11,608.66
43647,44646,TV,9856,484,9,96.86
43648,44647,Social Media,10043,488,8,390.92
43649,44648,TV,9978,521,10,239.94
43650,44649,Email,9851,510,14,446.01
43651,44650,Social Media,9816,511,9,785.17
43652,44651,TV,9941,522,14,260.04
43653,44652,Email,10026,535,9,102.48
43654,44653,Email,10028,483,7,534.6
43655,44654,Billboard,10012,507,9,232.9
43656,44655,Email,9995,484,9,137.99
43657,44656,Social Media,9897,514,10,446.58
43658,44657,Email,10019,484,4,201.55
43659,44658,Email,10065,497,12,265.2
43660,44659,Email,9981,495,13,591.55
43661,44660,Email,10119,497,9,623.62
43662,44661,TV,9779,470,3,100.24
43663,44662,Social Media,9784,503,8,176.92
43664,44663,TV,10046,475,6,293.66
43665,44664,Email,9975,480,12,197.03
43666,44665,TV,9871,490,9,665.09
43667,44666,TV,9987,521,15,333.22
43668,44667,Social Media,9888,501,8,683.88
43669,44668,TV,9952,536,8,249.93
43670,44669,TV,10041,506,3,222.92
43671,44670,Social Media,10132,466,14,152.57
43672,44671,Billboard,10046,480,11,427.52
43673,44672,Billboard,9990,521,7,1387.13
43674,44673,TV,10098,478,12,677.23
43675,44674,Social Media,9846,501,7,165.46
43676,44675,Email,10121,514,10,97.59
43677,44676,Email,10031,496,10,232.55
43678,44677,Social Media,10097,471,11,132.5
43679,44678,Social Media,9960,522,11,502.29
43680,44679,Email,9890,511,10,1184.56
43681,44680,Billboard,10076,474,9,299.07
43682,44681,Email,10073,515,14,113.34
43683,44682,TV,10000,492,7,495.32
43684,44683,Email,10062,528,9,650.63
43685,44684,Billboard,9976,490,20,142.52
43686,44685,Social Media,9921,474,8,175.01
43687,44686,Email,9964,499,7,737.13
43688,44687,Billboard,9818,504,9,139.11
43689,44688,Email,10038,489,10,272.99
43690,44689,TV,9996,490,13,90.43
43691,44690,Email,9927,439,9,163.49
43692,44691,TV,9983,477,9,499.46
43693,44692,Social Media,9989,522,9,198.95
43694,44693,TV,10023,516,7,653.14
43695,44694,Social Media,10138,508,6,643.04
43696,44695,Social Media,10012,481,12,98.27
43697,44696,Social Media,9983,530,11,528.26
43698,44697,Billboard,10018,523,13,322.99
43699,44698,Email,10142,495,12,565.85
43700,44699,Email,10126,488,11,418.17
43701,44700,TV,9971,517,4,155.33
43702,44701,Social Media,9976,559,15,176.22
43703,44702,Email,9913,498,6,388.92
43704,44703,Social Media,10048,516,15,125.79
43705,44704,TV,9904,514,13,389.65
43706,44705,TV,9854,486,11,1207.42
43707,44706,Social Media,9993,519,12,36.6
43708,44707,TV,10020,488,18,289.48
43709,44708,TV,9927,455,6,218.97
43710,44709,Social Media,9971,515,8,431.49
43711,44710,Email,9996,497,5,95.24
43712,44711,Email,10018,486,11,375.28
43713,44712,Email,9905,549,7,991.76
43714,44713,Email,9826,524,9,54.28
43715,44714,Email,10113,515,10,299.06
43716,44715,Billboard,9902,494,15,598.23
43717,44716,Email,10030,465,11,145.83
43718,44717,TV,9916,485,10,517.41
43719,44718,Social Media,10195,501,10,314.45
43720,44719,Social Media,10063,485,7,400.5
43721,44720,TV,10001,505,11,238.96
43722,44721,Social Media,10126,488,12,392.09
43723,44722,Social Media,9992,501,8,250.98
43724,44723,Social Media,10068,521,12,569.37
43725,44724,Social Media,9814,500,7,274.95
43726,44725,Email,10081,459,16,231.28
43727,44726,Social Media,9891,453,9,139.03
43728,44727,TV,10018,507,4,351.01
43729,44728,Email,9943,512,8,293.39
43730,44729,Email,10023,498,4,218.81
43731,44730,Email,9994,477,11,291.56
43732,44731,Email,10027,527,13,395.42
43733,44732,Email,10050,538,9,243.31
43734,44733,Email,9860,506,13,488.65
43735,44734,TV,10117,453,4,219.98
43736,44735,Email,9906,479,10,911.57
43737,44736,Social Media,9933,503,7,588.26
43738,44737,Email,9913,470,7,486.39
43739,44738,Email,9869,519,12,359.47
43740,44739,Email,10081,521,8,41.51
43741,44740,Billboard,9946,505,4,181
43742,44741,Billboard,9851,521,10,376.44
43743,44742,Email,9775,457,9,303.23
43744,44743,TV,9830,512,19,290.92
43745,44744,TV,9973,469,8,634.95
43746,44745,Email,9900,497,11,967.55
43747,44746,Email,10085,473,9,1018.78
43748,44747,Social Media,10127,470,14,691.48
43749,44748,TV,10047,503,11,821.27
43750,44749,TV,10096,550,7,289.96
43751,44750,Billboard,9988,447,8,25.46
43752,44751,Email,10144,503,16,122.52
43753,44752,Email,9942,505,4,332.86
43754,44753,TV,9906,518,8,85.07
43755,44754,Billboard,9872,509,7,209.89
43756,44755,TV,10076,515,10,332.79
43757,44756,Billboard,10086,482,18,465.15
43758,44757,Email,9783,518,9,421.37
43759,44758,Social Media,10124,499,9,199.41
43760,44759,Email,9868,487,13,390.03
43761,44760,Email,9978,497,9,493.03
43762,44761,Email,10015,470,10,472.85
43763,44762,Email,9944,518,10,666.44
43764,44763,Billboard,10126,462,17,158.42
43765,44764,Email,9829,506,13,239.15
43766,44765,Billboard,9973,530,8,96.62
43767,44766,Billboard,10146,508,9,571.56
43768,44767,TV,10109,507,6,430.56
43769,44768,Social Media,10151,510,5,277.82
43770,44769,Social Media,10011,502,16,640.33
43771,44770,Email,10077,491,5,125.39
43772,44771,Social Media,10004,472,8,111.82
43773,44772,TV,10045,506,9,243.88
43774,44773,Email,10064,488,18,997.96
43775,44774,Social Media,9983,502,12,194.98
43776,44775,TV,10044,493,9,492.17
43777,44776,Email,9890,484,7,102.11
43778,44777,Social Media,9874,506,8,624.76
43779,44778,Email,9869,491,7,502.65
43780,44779,Email,10102,498,7,339.44
43781,44780,Social Media,10047,477,8,149.55
43782,44781,Email,10091,516,8,464.63
43783,44782,Social Media,9870,479,7,127.77
43784,44783,Email,9873,490,15,47.25
43785,44784,Billboard,10019,526,13,586.43
43786,44785,TV,10046,495,19,468.21
43787,44786,Social Media,10084,484,10,78.53
43788,44787,Email,9984,487,5,447.61
43789,44788,Email,10014,511,12,627.63
43790,44789,TV,9795,480,13,104.47
43791,44790,Email,9881,498,8,547.72
43792,44791,Social Media,10156,475,6,442.57
43793,44792,Social Media,9896,509,5,385.98
43794,44793,Billboard,9904,527,12,545.62
43795,44794,Email,10269,504,10,1073.94
43796,44795,Social Media,10036,499,11,60.46
43797,44796,Social Media,9870,479,11,954.74
43798,44797,TV,10089,483,9,409.58
43799,44798,Email,10051,497,10,760.47
43800,44799,TV,9880,476,10,153.21
43801,44800,Email,10036,501,16,447.05
43802,44801,TV,10107,471,3,292.1
43803,44802,Email,9857,523,14,382.73
43804,44803,Email,10005,495,5,231.44
43805,44804,Email,10053,489,8,396.96
43806,44805,Email,9930,465,13,280.63
43807,44806,Email,9862,502,11,676.8
43808,44807,Billboard,10004,471,7,117.8
43809,44808,Email,9948,513,13,591.91
43810,44809,Email,10065,478,3,268.07
43811,44810,Email,9862,485,6,438.83
43812,44811,Social Media,9999,492,6,420.53
43813,44812,Social Media,10037,489,11,184.25
43814,44813,Billboard,10011,514,13,301
43815,44814,Social Media,10019,465,10,251.52
43816,44815,Email,9896,503,10,739.06
43817,44816,Email,9986,524,11,89.05
43818,44817,Social Media,9801,543,10,295.84
43819,44818,Email,9883,475,9,353.09
43820,44819,Social Media,9983,543,7,185.11
43821,44820,Email,10091,490,11,290.63
43822,44821,TV,9951,530,5,514.9
43823,44822,Billboard,9879,506,12,264.17
43824,44823,TV,9955,506,13,1094.55
43825,44824,Email,9842,514,7,608.81
43826,44825,TV,10001,493,12,193.39
43827,44826,Email,10063,523,10,872.95
43828,44827,Email,10107,484,7,270.62
43829,44828,Social Media,9874,499,14,702.81
43830,44829,Email,9819,489,12,256.3
43831,44830,Email,9870,537,12,99.87
43832,44831,Billboard,9991,502,13,1034.55
43833,44832,Email,9797,491,8,480.01
43834,44833,Social Media,9997,485,8,84.02
43835,44834,TV,10030,536,13,983.97
43836,44835,TV,9990,487,11,33.26
43837,44836,Social Media,10099,502,14,158.46
43838,44837,TV,9968,480,10,379.05
43839,44838,TV,10040,506,15,399.51
43840,44839,Social Media,9863,485,11,676.05
43841,44840,Email,9999,491,16,755.36
43842,44841,Email,9948,512,10,213.24
43843,44842,Social Media,10114,488,7,99.03
43844,44843,Email,10031,501,8,33.23
43845,44844,Billboard,9896,508,8,559.95
43846,44845,Email,9811,559,7,255.22
43847,44846,Billboard,10082,516,14,123.68
43848,44847,Social Media,10166,511,5,214.75
43849,44848,Email,10007,514,6,358.34
43850,44849,TV,10210,507,11,438.59
43851,44850,Social Media,9942,501,10,319.28
43852,44851,TV,10162,504,7,281.49
43853,44852,Social Media,9854,545,8,441.94
43854,44853,TV,10056,488,11,245.01
43855,44854,Email,10089,478,8,351.78
43856,44855,TV,9823,533,11,705.43
43857,44856,TV,9953,508,10,687.16
43858,44857,Email,10058,505,7,444.97
43859,44858,TV,9975,525,7,76.39
43860,44859,Social Media,9924,518,11,438.88
43861,44860,TV,9969,502,14,852.86
43862,44861,Email,9803,467,8,388.01
43863,44862,Billboard,9839,498,5,71.49
43864,44863,Social Media,9970,548,11,185.47
43865,44864,TV,10025,487,5,312.68
43866,44865,Email,9947,525,8,662.34
43867,44866,Email,9948,500,13,619.24
43868,44867,TV,10041,518,11,420.66
43869,44868,Email,10154,544,5,1112.7
43870,44869,Email,9976,524,10,428.56
43871,44870,Social Media,10020,473,11,155.17
43872,44871,Social Media,9995,491,10,282.33
43873,44872,Email,10070,473,9,98.7
43874,44873,Email,9828,470,6,501.24
43875,44874,Email,9772,538,12,497.92
43876,44875,Social Media,10020,468,9,574.95
43877,44876,Billboard,10043,514,11,626.38
43878,44877,Email,9910,462,10,226.19
43879,44878,Social Media,9985,456,9,654.67
43880,44879,Email,9874,506,5,290.19
43881,44880,Social Media,9967,539,7,864.16
43882,44881,Social Media,9961,501,14,126.8
43883,44882,Email,10044,474,9,69.82
43884,44883,Billboard,9946,465,6,790.28
43885,44884,Email,9957,469,13,423.54
43886,44885,TV,10008,512,8,283.16
43887,44886,Email,9951,502,9,30.82
43888,44887,Social Media,9964,527,9,490.37
43889,44888,Email,9967,539,4,966.05
43890,44889,Email,10100,518,6,416.73
43891,44890,Social Media,9988,506,15,253.34
43892,44891,Social Media,10172,514,6,147.32
43893,44892,Social Media,10106,484,12,190.58
43894,44893,Billboard,10248,513,12,90.14
43895,44894,Email,9906,526,9,475.45
43896,44895,TV,9995,510,9,109.66
43897,44896,Email,10182,502,13,379.12
